"Site","Rgd_Availz","NDVI_z","Alt_z","Forest_z"
"U38",-0.533230723,0.448634538,-0.812099276,-0.442989383
"U39",-0.801603896,0.76323322,-0.818684003,-0.098159141
"U40",-0.328206415,0.824257138,-0.827994723,0.521722334
"U41",-0.242002277,1.345213956,-0.472421306,2.233255734
"U42",-0.891085583,0.730002729,-0.794316446,-0.205960933
"U43",-0.526612512,1.30912185,-0.793058275,0.493946224
"U44",0.049154896,1.934742198,-0.594091419,2.096661633
"U45",-0.324398255,1.771880595,-0.341608144,1.309446033
"U46",-0.723910284,1.677429449,-0.307258672,0.405621582
"U47",-0.99947969,1.812193581,0.299917172,1.336121261
"V26",-1.242218938,-0.747260756,-1.318470677,-0.458740469
"V27",-1.571146308,-1.001463288,-1.654416116,-0.458740469
"V28",-0.344957765,-1.392515353,-1.688807314,-0.458740469
"V29",-1.538110333,-1.579691732,-1.959597678,-0.458740469
"V30",-1.621868158,-2.443836545,-2.122390651,-0.458740469
"V31",-1.103274419,-1.955080038,-1.916860059,-0.458740469
"V32",-1.015281268,-1.31126519,-1.629230684,-0.458740469
"V33",-0.558223521,-1.144493907,-1.120657293,-0.458740469
"V34",-1.121743824,-0.940040533,-0.916049275,-0.458740469
"V35",-1.180279483,-0.484126412,-0.679042142,-0.450102777
"V38",-0.65230458,0.259338776,-0.64043588,-0.458740469
"V39",-1.004918317,0.622763746,-0.469128815,-0.121870455
"V40",-0.912982922,0.986117176,-0.259320443,0.954538484
"V41",-0.937263012,0.808464606,-0.362431576,0.351847711
"V42",-0.881846649,1.019007852,-0.406867917,-0.250673696
"V43",-1.053273131,1.438109098,-0.458350016,0.157923042
"V44",-0.401925776,1.974858448,-0.318372813,2.815029741
"V46",-1.17577493,0.936182013,-0.343369583,0.080522541
"V47",-1.239693657,1.112636283,-0.489029674,-0.411063793
"W26",-1.087496702,-0.820741637,-1.279591534,-0.458740469
"W27",-1.594555737,-1.177946174,-1.745385324,-0.458740469
"W28",-1.578342542,-1.2566495,-1.947183385,-0.458740469
"W29",-1.931431467,-0.963554057,-2.116498111,-0.458740469
"W30",-1.77132587,-1.342190295,-2.116141522,-0.458740469
"W31",-1.301261046,-1.168696007,-1.683837347,-0.458740469
"W32",-0.679466301,-1.093698471,-1.459664068,-0.458740469
"W33",-0.753835259,-1.087000506,-1.496509147,-0.458740469
"W34",-0.909507268,-0.796983087,-1.4710301,-0.458740469
"W35",-1.312249434,-0.517571525,-1.27921421,-0.458740469
"W36",-1.316389783,-0.262154595,-1.159620144,-0.458740469
"W37",-0.679355468,0.136146295,-0.966755736,-0.458740469
"W38",-1.301158067,0.486872854,-0.557854563,-0.458740469
"W39",-0.979814995,0.543121453,-0.333807229,-0.345772998
"W40",-1.102847096,0.473226533,-0.405316131,-0.312661843
"W41",-0.800091806,0.396016611,-0.555002623,-0.286748765
"W42",-1.258946736,0.331469332,-0.719850651,-0.458147686
"W43",-0.850188228,1.581940969,-0.278906694,0.735462886
"W44",-0.331261999,2.019070384,0.083356658,2.806307365
"W45",-0.779936067,1.660778433,0.251203049,2.291179085
"W46",-0.667076966,1.369197858,-0.204419909,0.543231882
"X23",-0.918904439,-0.175036336,-1.619773028,0.065279554
"X27",-1.026095403,-1.10263386,-1.570639345,-0.458740469
"X28",-1.839400795,-1.279435101,-2.039599681,-0.458740469
"X29",-0.384517284,-1.265336287,-2.060465094,-0.458740469
"X30",-1.186913408,-1.146956683,-1.97794675,-0.458740469
"X31",-1.301102801,-1.013923828,-1.902600363,-0.458740469
"X32",-1.217344825,-1.069550026,-1.744567705,-0.458740469
"X33",-1.326641601,-0.967336753,-1.474783877,-0.458740469
"X34",-1.099110216,-0.486093771,-1.42539856,-0.458740469
"X35",-1.124427652,-0.33094064,-1.03451086,-0.458740469
"X36",-0.559727757,-0.140178301,-0.900279518,-0.458740469
"X37",-0.572022267,0.266939938,-0.657631479,-0.458740469
"X41",-0.409098149,1.056119407,-0.391622419,-0.106204051
"X42",-0.627430475,1.839539879,-0.094807757,2.123167494
"X43",-0.840720084,1.509756758,-0.056180504,2.243417725
"X44",-1.101738778,1.286211053,-0.057501647,0.323478818
"X45",-0.880959996,1.734178831,0.234825581,1.054888149
"X46",-0.815640013,2.059007783,0.399442965,1.189788585
"Y23",0.992213587,0.436150747,-1.773422951,-0.352632342
"Y25",0.475702107,-0.816892766,-1.74226076,-0.458740469
"Y26",-1.343804876,-1.276344558,-1.708058224,-0.458740469
"Y28",-0.392734563,-1.127295607,-1.716089782,-0.458740469
"Y29",-1.432652973,-1.378269881,-1.970187816,-0.458740469
"Y30",-1.492233538,-1.225273691,-1.82477936,-0.458740469
"Y31",-1.047010963,-1.197530344,-1.737332775,-0.458740469
"Y32",-1.182385295,-0.965680594,-1.599410628,-0.458740469
"Y33",-0.958344971,-0.868312391,-1.520268481,-0.458740469
"Y34",-0.85902309,-0.411298337,-1.169916666,-0.458740469
"Y35",-0.113206905,-0.105427577,-0.82189253,-0.458740469
"Y36",-0.819788517,0.096602368,-0.681391069,-0.458740469
"Y37",-1.266095557,-0.033762032,-0.762273663,-0.458740469
"Y41",-0.780450671,1.252247273,0.105962264,0.245654901
"Y42",-0.447747155,1.079280595,-0.074319667,0.656199353
"Y43",-0.727314372,0.564386822,-0.353729078,0.078405459
"Y44",-1.194711218,-0.821689546,-0.455267433,-0.458740469
"Y45",-0.892542098,0.718842434,-0.298220321,-0.361439402
"Y46",-0.400674911,0.908334932,-0.252190467,-0.199779055
"Z23",1.143959358,0.044538879,-1.618262967,-0.327735464
"Z24",-4.003763558,1.629694152,-1.861854827,-0.458740469
"Z25",-1.62516926,0.305357105,-1.871333474,-0.458740469
"Z26",-0.813035613,-0.175698084,-1.75576581,-0.458740469
"Z27",-0.701822986,0.222245105,-1.794959304,-0.458740469
"Z28",-0.456970073,-1.314259154,-1.76274885,-0.458740469
"Z29",-1.451249211,-1.519960907,-1.777931375,-0.458740469
"Z30",-1.441971026,-1.313534808,-1.862798647,-0.458740469
"Z31",-0.881506306,-0.985742296,-1.425587221,-0.458740469
"Z34",-1.206293327,-0.835518296,-1.319707857,-0.458740469
"Z35",-0.779540458,-0.848697816,-1.103251786,-0.458740469
"Z36",-1.37092733,-0.672506457,-1.0041668,-0.458740469
"Z37",-1.214099291,-0.438805601,-0.907032171,-0.458740469
"Z38",-0.853782268,-0.099257222,-0.342321065,-0.458740469
"Z41",-0.568744717,0.981395513,0.281442667,-0.346450464
"Z42",-0.552650201,0.889287315,0.124647189,0.290791079
"Z43",-0.892961576,1.358216414,0.199804658,0.529597877
"Z44",-0.902889049,0.983184022,-0.117120259,-0.101969888
"Z45",-0.82027926,0.741484955,-0.449039296,-0.44993341
"Z46",-0.641522159,1.442866532,-0.316129097,0.828021691
"Z55",0.093210814,1.874075982,-0.713181961,1.559346338
"AA24",-4.003763558,-2.157619707,-1.879050682,-0.458740469
"AA26",-0.667290778,-0.031901983,-1.711874718,-0.458740469
"AA27",-1.15372689,-0.926167071,-1.644287265,-0.458740469
"AA28",-1.149649961,-2.361364831,-1.937872409,-0.458740469
"AA29",-4.003763558,-2.190329743,-1.924556276,-0.458740469
"AA30",-4.003763558,-1.305418555,-1.881588014,-0.458740469
"AA31",-0.341236885,-1.094424605,-1.687905731,-0.458740469
"AA36",-0.531172332,-0.465794197,-0.962205074,-0.458740469
"AA37",-1.09707567,-0.474897707,-0.79620383,-0.458740469
"AA38",-1.105055586,-0.441810295,-0.322881493,-0.458740469
"AA41",-0.732673873,0.428674781,0.45369304,-0.140670139
"AA43",-0.67793066,1.322338929,0.44876531,-0.297672906
"AA44",-0.390454499,1.174053672,-0.221594772,-0.420294269
"AA45",-0.722801966,1.622575887,-0.206537936,0.237017208
"AA46",-0.749124739,2.327087355,0.158745027,3.69776806
"AA47",-0.498167912,2.237697689,0.038332829,2.958144453
"AA56",-0.302073593,2.57243498,0.178645885,6.035618864
"AB24",-4.003763558,0.247463078,-1.858960906,-0.458740469
"AB27",-1.213394435,-0.789923843,-1.28821058,-0.458740469
"AB28",-4.003763558,-1.441427489,-1.877624584,-0.458740469
"AB29",-4.003763558,-1.104014589,-1.910694894,-0.458740469
"AB30",-4.003763558,-1.090334286,-1.857597781,-0.458740469
"AB31",-0.989544363,-0.999875092,-1.765202475,-0.458740469
"AB36",-0.524237322,0.117921392,-0.531935219,-0.458740469
"AB37",-0.900308201,0.177460847,-0.564124682,-0.458740469
"AB44",-0.324540801,1.858569612,0.046154735,0.428401379
"AB45",-0.710412623,1.963036406,0.090591333,2.268907387
"AB46",-0.453866776,1.761292623,0.235454283,3.491394952
"AB56",-0.056048942,2.029551045,-0.414668832,1.71101406
"AC24",0.177103175,-0.394414815,-1.666474077,-0.458740469
"AC27",-1.334344585,-0.999297404,-1.260634496,-0.423512232
"AC28",-4.003763558,-1.403775804,-1.761972957,-0.458740469
"AC29",-1.628058895,-1.741587541,-1.918537791,-0.458740469
"AC30",-1.501068551,-0.945651085,-1.849943801,-0.458740469
"AC31",-0.644197832,-0.577221867,-1.502422678,-0.458740469
"AC32",-0.788304047,-0.660001204,-1.543503812,-0.458740469
"AC34",-0.643303326,-0.134884315,-0.654968201,-0.458740469
"AC36",-1.264615174,0.037492155,-0.420687318,-0.458740469
"AC37",-1.42673931,0.093365167,-0.360229841,-0.458740469
"AC38",-0.838725105,0.372622917,-0.43905738,-0.458740469
"AC39",-0.50808754,0.465410749,-0.105397895,-0.452643274
"AC55",-0.191533806,2.344739936,-0.314933898,0.383434567
"AD28",-4.003763558,-1.158948634,-1.594042346,-0.458740469
"AD29",-4.003763558,-1.965512409,-1.911009501,-0.458740469
"AD30",-1.437759403,-1.041252241,-1.682788829,-0.458740469
"AD31",-1.332602977,-0.601443641,-1.325810305,-0.458740469
"AD32",-0.821569684,-0.773823688,-1.451674492,-0.458740469
"AD33",-0.773072632,-0.575252719,-1.455134653,-0.458740469
"AD34",-0.275695244,-0.64950087,-1.32593625,-0.458740469
"AD36",-0.995838238,-0.101188811,-0.813923688,-0.458740469
"AD37",-1.53215696,-0.013480344,-0.613174402,-0.458740469
"AD38",-0.721028652,0.124181172,-0.76057494,-0.458740469
"AD57",-0.761965559,3.281471374,-0.112443908,3.383677843
"AE29",0.806695722,-1.121931869,-1.643301719,-0.458740469
"AE30",-1.049805623,-1.104633413,-1.582089084,-0.458740469
"AE31",-1.358284315,-0.942685738,-1.357937052,-0.458740469
"AE32",-1.414389526,-0.88334123,-1.421665773,-0.458740469
"AE34",-0.996321128,-0.757113651,-1.312284521,-0.458740469
"AE35",-0.768037467,-0.794607947,-1.271308341,-0.458740469
"AE36",-1.195898963,-0.515121268,-1.196527939,-0.458740469
"AE37",-0.870209282,-0.048034332,-1.098030185,-0.458740469
"AE57",-0.786119109,2.386197568,-0.409635893,-0.004838187
"AF18",0.532876077,0.825151392,1.620631013,-0.455268456
"AF31",-1.265842178,-0.934236823,-1.32964779,-0.458740469
"AF32",-1.719218763,-0.988101339,-1.531655503,-0.458740469
"AF35",-0.765171843,-0.817406068,-1.178661145,-0.458740469
"AF36",-0.672040548,-0.875257171,-1.055816825,-0.458740469
"AF37",-1.084005332,-1.003609499,-1.095492852,-0.458740469
"AF39",-0.629750098,0.152368069,-0.990410372,0.272584178
"AF56",-0.696099273,2.576459124,-0.003607906,0.616736953
"AF57",-0.650262188,2.713727168,-0.098687224,1.020760794
"AG31",-0.82849684,-1.169878211,-1.418184876,-0.458740469
"AG32",-4.003763558,-1.067301871,-1.680754764,-0.458740469
"AG33",-1.822388063,-0.849615321,-1.41789126,-0.458740469
"AG38",-0.915286546,-0.148637947,-1.203007967,-0.341454152
"AG57",-0.356523867,2.804315135,-0.399528289,0.369123096
"AH31",-4.003763558,-1.023531697,-1.418142894,-0.458740469
"AH32",-4.003763558,-1.144415213,-1.711413431,-0.458740469
"AH33",-1.979572461,-0.95635531,-1.497746327,-0.458740469
"AH34",-1.562944728,-0.521542014,-1.022285228,-0.458740469
"AH39",-1.055521481,-0.308691592,-0.849342669,-0.458740469
"AH40",-0.620788396,0.126542004,-0.143207529,-0.458740469
"AI18",-0.866916026,-0.644298098,-1.127367708,-0.458740469
"AI32",-4.003763558,-1.073348819,-1.590812828,-0.458740469
"AI33",-4.003763558,-0.893433785,-1.452764992,-0.458740469
"AI39",-0.948053286,-0.118054448,-0.837557333,-0.458740469
"AJ33",-1.807845195,-0.633829956,-1.145339457,-0.458740469
"AJ34",-4.003763558,-0.672772945,-1.141187109,-0.458740469
"AJ61",-0.70023177,3.646452347,-0.367338826,1.148632519
"AK35",-4.003763558,-1.091639897,-1.588799755,-0.458740469
"AK39",-1.178038986,-0.443920736,-0.147569273,-0.458740469
"AK40",-1.051737181,-0.674191233,-0.480893161,-0.458740469
"AK41",-1.229734469,-0.767172224,-0.582306083,-0.458740469
"AK61",-0.42692642,2.87732206,-0.389735035,0.348375697
"AK62",-0.450779178,2.833879184,-0.580921967,0.560761317
"AL17",-0.933067396,-1.405864782,-1.753291194,2.068377424
"AL33",-4.003763558,-1.308036932,-1.992793934,0.883235177
"AL34",-4.003763558,-1.039621121,-2.208767599,1.114081749
"AL35",-4.003763558,-1.162962048,-2.019803777,-0.329429129
"AL36",-4.003763558,-1.439832139,-1.63378109,-0.458740469
"AL40",-1.681955165,-0.669104714,-0.341398492,-0.458740469
"AL41",-1.372708497,-0.68262584,-0.435009987,-0.458740469
"AL42",-1.967657862,-0.758150986,-0.439518667,-0.458740469
"AL43",-1.844657467,-0.611514733,-0.397619914,-0.458740469
"AL44",-1.675305241,-0.133453508,-0.009269802,-0.458740469
"AL45",-1.360469554,-0.226956744,0.056493495,-0.458740469
"AL46",-0.929338663,0.062531277,0.24300382,-0.458740469
"AL53",0.311337474,0.59489878,0.120809448,-0.458740469
"AM17",-0.631262188,-1.402663351,-1.75484298,2.136801499
"AM18",-0.996558492,-1.437859414,-1.83461434,5.420225602
"AM32",-4.003763558,-1.34343152,-1.759016063,1.302247956
"AM33",-4.003763558,-1.26439732,-2.028653211,1.950498324
"AM34",-1.791647858,-1.261079636,-2.032071391,2.116392833
"AM35",-4.003763558,-1.314790341,-2.013302759,1.725494897
"AM36",-1.895062525,-0.877471344,-1.993003586,2.597817175
"AM37",-1.065156025,-1.007560314,-1.366849458,-0.243136885
"AM42",-1.413550286,-0.318277999,-0.067231673,-0.458740469
"AM43",-1.954912168,-0.734930777,-0.443104774,-0.458740469
"AM44",-1.676302726,-0.424032519,-0.215764949,-0.458740469
"AM45",-1.276600746,-0.446585614,-0.294697443,-0.458740469
"AM46",-0.824831226,-0.480835556,-0.16921058,-0.458740469
"AM47",-0.918239451,0.045504674,0.060603605,-0.458740469
"AM54",-0.784448775,0.858024182,0.380003394,-0.452643274
"AN17",-1.34185761,-1.238074048,-1.36255043,-0.122632604
"AN18",-0.800020541,-1.346976344,-1.544782974,3.527554705
"AN19",-1.116922773,-1.708060157,-1.86070161,5.103510203
"AN20",-1.570718835,-1.405829012,-2.042451621,5.807058741
"AN21",-4.003763558,-1.154448746,-1.978303338,4.422572097
"AN22",-1.546137811,-1.678871694,-1.839982877,1.154899081
"AN33",-1.0840449,-1.192449191,-1.273090771,-0.086303485
"AN34",-1.04658364,-1.009270129,-1.338581187,-0.204097902
"AN37",-0.042353176,-0.883777626,-1.58976431,0.954792534
"AN43",-1.149214483,-0.342816338,-0.008053357,-0.458740469
"AN44",-1.529782071,-0.747396683,-0.546698184,-0.458740469
"AN45",-1.782424931,-0.504318675,-0.530739765,-0.458740469
"AN46",-1.701564602,-0.628623608,-0.381409861,-0.458740469
"AN47",-0.604662475,-0.446281567,-0.305685895,-0.458740469
"AN48",-0.718796301,-0.240459984,-0.036300381,-0.458740469
"AN49",-0.75547388,-0.088937526,-0.128989558,-0.458740469
"AN50",-0.754769325,0.188549601,-0.598620834,-0.458740469
"AN51",-0.832367811,-0.287479879,-0.240782454,-0.458740469
"AN52",-1.447726444,-0.104712173,0.198189899,-0.458740469
"AN53",-1.279577511,0.403099106,0.268755492,-0.458740469
"AN54",-1.224074177,0.462799527,0.179861818,-0.458740469
"AN55",-0.563385217,0.673235462,0.090255479,-0.458740469
"AN63",-1.098762012,1.401122738,-0.080862412,-0.458740469
"AO19",-0.879638159,-1.369856736,-1.796007822,3.549995769
"AO20",-1.827256678,-1.365440908,-1.943177973,5.753962336
"AO21",-1.759047209,-1.498284181,-1.875988834,3.17823625
"AO22",-1.761976404,-1.315884908,-1.767760798,4.62259396
"AO23",-1.547214423,-1.362253785,-1.750103657,5.576889636
"AO25",-0.211895504,-1.483237457,-1.295801843,4.306301978
"AO45",-1.228752682,-0.840983978,-0.705318074,-0.458740469
"AO46",-1.191758313,-0.780823911,-0.505093046,-0.458740469
"AO47",-1.406560011,-0.803529029,-0.644126685,-0.458740469
"AO48",-1.600833612,-0.755103367,-0.707834671,-0.458740469
"AO49",-1.722796954,-0.340062035,-0.647922188,-0.458740469
"AO50",-1.43039677,-0.160245369,-0.935866426,-0.458740469
"AO51",-1.293455384,-0.067886779,-0.611622615,-0.458740469
"AO52",-1.246573099,-0.471732046,-0.61080474,-0.458740469
"AO53",-1.393165028,-0.514334324,-0.449731225,-0.458740469
"AO54",-1.347224964,-0.244752405,-0.347333014,-0.458740469
"AO55",-1.273085832,-0.107305511,-0.135678983,-0.458740469
"AO56",-0.97892018,-0.050055347,-0.31814217,-0.458740469
"AO63",-0.772605449,1.232716758,-0.38069694,-0.458740469
"AP20",-1.214851258,-1.283904584,-1.473232091,4.778411162
"AP24",-1.155421077,-1.282872615,-1.318303006,5.202674303
"AP25",-1.290549891,-1.302648155,-1.396501332,6.090408934
"AP26",-1.632563457,-1.28784288,-1.31909989,5.554702621
"AP27",-1.002709827,-1.265228976,-1.07385129,4.031758844
"AP28",-0.700326595,-1.277045653,-0.786221915,1.37659986
"AP42",-1.048483493,-0.594738522,-1.411474205,-0.458740469
"AP45",-1.275682379,-0.560721086,-0.937481185,-0.458740469
"AP46",-1.588483678,-0.651554078,-0.926052181,-0.458740469
"AP47",-1.842876149,-0.747393106,-1.060451194,-0.458740469
"AP48",-1.67393569,-0.682436258,-1.074228869,-0.458740469
"AP49",-1.865881965,-0.739936813,-1.210494275,-0.458740469
"AP50",-1.452476215,-0.796108506,-1.247884348,-0.458740469
"AP51",-1.826742224,-0.843609509,-1.291985093,-0.458740469
"AP52",-1.350589493,-0.677857675,-1.162975351,-0.458740469
"AP53",-1.262295551,-0.427591651,-0.868740259,-0.458740469
"AP54",-1.137442423,-0.580070962,-0.657631479,-0.458740469
"AP55",-1.465388307,-0.375796439,-0.304238806,-0.458740469
"AP56",-1.191972124,-0.347681082,-0.558273868,-0.458740469
"AQ25",-0.300775315,-1.129747653,-0.832125824,4.999095742
"AQ26",-0.970370403,-1.17341767,-0.94828072,4.401994064
"AQ27",-0.948480909,-1.197580423,-0.889605673,1.80916196
"AQ28",-0.647174598,-1.242387931,-0.719745697,-0.458740469
"AQ45",-1.135392178,-0.530806489,-0.736647936,-0.458740469
"AQ48",-0.847370008,-0.618223429,-1.395096481,-0.458740469
"AQ49",-4.003763558,-1.812355254,-1.51448064,-0.458740469
"AQ50",-4.003763558,-1.362829685,-1.466521419,-0.458740469
"AQ51",-4.003763558,-1.207773134,-1.468073206,-0.458740469
"AQ52",-4.003763558,-0.847095313,-1.499298114,-0.458740469
"AQ53",-1.646393758,-0.697243321,-1.317506122,-0.458740469
"AQ54",-1.597239564,-0.573814758,-1.049483733,-0.458740469
"AQ55",-1.039894156,-0.576572639,-0.703913223,-0.458740469
"AQ56",-0.696384359,-0.590149208,-0.681705419,-0.458740469
"AQ57",-1.134505517,-0.240316904,-0.250701653,-0.458740469
"AR31",1.446627676,-1.17564794,-1.95513098,2.545736969
"AR32",0.082919429,-1.172396431,-1.724939216,3.477252847
"AR52",-0.529771075,-0.348557451,-1.567326119,-0.458740469
"AR53",-4.003763558,-0.734880699,-1.533878229,-0.458740469
"AR54",-4.003763558,-0.918580217,-1.358545018,-0.458740469
"AR55",-1.086475348,-0.735309941,-1.162912635,-0.458740469
"AR56",-1.427238199,-0.523598799,-0.974200063,-0.458740469
"AR57",-1.44445674,-0.535259876,-0.799391111,-0.458740469
"AR61",-1.707423,-0.216833784,-0.827680116,-0.458740469
"AS27",0.952622663,-1.103748101,-0.075640811,-0.458740469
"AS38",-1.311101548,-1.145942599,-1.609623186,3.03258104
"AS54",-1.016025382,-0.987664943,-1.35680457,-0.458740469
"AS55",-1.610373171,-0.958902146,-1.389266658,-0.458740469
"AS56",-1.833787916,-0.95398017,-1.396124009,-0.458740469
"AS57",-1.132162041,-0.65290619,-1.305490142,-0.458740469
"AS58",-1.013032918,-0.796906181,-1.054873261,-0.458740469
"AT29",-4.003763558,-1.248154083,-2.353079411,0.566435096
"AT30",-1.774500432,-1.264078965,-2.076486486,2.975843255
"AT37",2.167680273,-1.023884033,-1.543860145,1.774949922
"AT38",1.795156322,-0.868999179,-1.848790329,2.184054759
"AT39",-4.003763558,-0.763444971,-1.945862241,4.239486885
"AT40",-0.241741052,-1.277338969,-1.49151819,5.089537465
"AT54",-0.499965086,-0.817196812,-1.429865258,-0.458740469
"AT55",-1.357429369,-0.950097318,-1.568982604,-0.269558063
"AT56",-1.253895865,-0.71068933,-1.62981766,-0.325025599
"AT57",-4.003763558,-0.885145835,-1.577454714,-0.458740469
"AT58",-2.067834689,-0.720733595,-1.535849577,-0.432319292
"AT59",-1.842781174,-0.72412103,-1.454715092,0.391733527
"AT60",-1.367570662,-0.453525028,-1.22766914,-0.435537256
"AU30",-1.828254163,-1.289321977,-2.224252188,1.116029464
"AU31",-1.595537373,-1.147808014,-1.790429888,0.791184472
"AU32",-1.895972889,-1.227689967,-1.26157806,1.899603683
"AU36",-1.265778766,-1.103334956,-0.872011503,1.487704299
"AU37",-0.720878252,-1.250216234,-1.130555245,3.549826402
"AU38",-0.496687537,-1.209676107,-1.45723169,2.178380981
"AU39",-0.205815441,-1.090933436,-1.670688886,3.4744583
"AU41",-1.567370163,-1.187112281,-1.423993709,0.018110977
"AU60",-1.788338594,-0.392608421,-1.482249195,-0.458740469
"AU61",-1.543446131,-0.367569299,-1.478076112,-0.442904699
"AU62",-1.601981639,-0.486344162,-1.609287845,0.827682958
"AV31",-1.744876398,-1.456769317,-2.079653032,-0.25312951
"AV32",-1.542939531,-1.449159212,-1.774953747,1.114674531
"AV33",-1.439334603,-1.23858735,-1.219406682,2.136970866
"AV42",-1.287818651,-1.119277723,-1.37007872,1.26625757
"AW32",-1.792471091,-1.239120326,-2.151434559,-0.237717156
"AW33",-1.172481373,-1.446209961,-1.921347749,-0.139061157
"AW34",-1.486889887,-1.233482946,-1.375614928,1.226964536
"AW38",-0.963015924,-0.915514713,-1.22605438,5.293116026
"AW45",-1.243018619,-1.061188748,-1.255769227,1.514718259
"AW46",-1.285095257,-1.182401349,-1.116672872,0.958095181
"AX34",-4.003763558,-1.344640552,-2.198072763,0.861810312
"AX35",-1.330520726,-1.273905032,-1.745427306,0.90017183
"AX41",1.253572624,-1.225255806,-1.6262528,2.111819937
"AX45",-1.458366326,-0.917249567,-1.487890357,3.395702866
"AX47",-1.560356027,-1.300725509,-1.085133358,-0.355003474
"AX57",-4.003763558,-1.278186722,-1.590120898,-0.32765078
"AX58",0.569221157,-1.29009819,-1.495837952,-0.458740469
"AY34",-2.013558359,-1.20539084,-2.585426961,-0.324178767
"AY35",-1.54207658,-1.012432212,-2.339016696,-0.066064185
"AY36",-1.855186516,-1.210285988,-2.050000902,0.370562712
"AY37",-1.619437702,-1.427119419,-1.868061974,2.612552063
"AY38",-1.479764926,-1.072504643,-1.828952443,3.140298149
"AY39",-1.886164243,-0.993626043,-1.788081217,1.424954002
"AY40",-1.010032601,-0.912442055,-1.743015918,1.640472903
"AY41",-1.091747876,-1.098518502,-1.779168811,4.063938484
"AY49",-1.794141576,-1.271728417,-0.87396186,-0.251181795
"AY50",-1.261836221,-1.250339641,-0.675938568,-0.458740469
"AY57",-4.003763558,-0.924314176,-1.841744316,0.220249922
"AY58",-2.045304061,-1.179684604,-1.945945949,-0.442565966
"AY59",-1.982944844,-1.42724998,-1.885635152,2.905894881
"AY60",-0.720157698,-1.351671179,-1.50533759,1.921790698
"AY65",-4.003763558,-0.780095988,-1.891360277,-0.458740469
"AZ35",-1.375352765,-1.319211535,-2.846092826,-0.458740469
"AZ36",-1.681472275,-1.371199906,-2.547950749,-0.32375535
"AZ37",-1.77716826,-1.447978796,-2.142753052,0.036910661
"AZ38",-1.625375218,-1.306817169,-2.100581418,0.020143375
"AZ39",-1.384132061,-1.309215559,-1.920362203,-0.258972655
"AZ40",-0.791573743,-1.05604142,-1.834551367,0.611486591
"AZ41",-1.069367647,-1.226908388,-2.014602911,0.842417845
"AZ42",-1.192471022,-1.15108635,-1.901845461,1.129155369
"AZ47",-1.749571062,-0.99991444,-1.534192836,1.108492653
"AZ48",-1.120374274,-0.817722634,-1.361837509,-0.301737702
"AZ49",-1.463306356,-0.782328046,-1.294166093,-0.205960933
"AZ50",-1.788797782,-1.033740505,-1.216030483,-0.171833579
"AZ51",-1.603604411,-1.070769789,-1.239475211,-0.458740469
"AZ52",-1.621915571,-1.104790802,-1.288231315,-0.096550159
"AZ57",-1.914022816,-0.649280883,-1.746643751,-0.301314286
"AZ58",-1.150885119,-0.92922721,-2.099784533,0.096019578
"AZ59",-1.411452328,-1.049003638,-2.205643035,2.669374531
"AZ60",-0.909507268,-1.215978812,-1.932504127,1.073010367
"AZ61",-1.066351322,-1.103063103,-1.702836623,1.43477726
"AZ62",-1.264726007,-1.250277043,-1.626756068,3.028516244
"AZ65",-1.744488484,-0.52184606,-1.797916197,0.003376089
"AZ66",-1.306541428,-0.615792846,-1.847867755,0.086789102
"BA35",-1.542108144,-1.300906148,-2.717926046,-0.458740469
"BA36",-1.298498093,-1.232214894,-2.496128829,-0.003229205
"BA37",-1.533526653,-1.283779389,-2.222188686,0.02674867
"BA38",-1.616793585,-1.269507089,-2.174753725,0.074340663
"BA39",-1.433777299,-1.351553138,-2.208201486,0.688378993
"BA40",-1.53036794,-1.565784288,-2.208662773,0.811423772
"BA41",-1.82314003,-1.470243941,-2.198806675,0.27419316
"BA42",-1.833138777,-1.432597622,-2.067008095,1.476102692
"BA43",-1.630473502,-1.249767318,-2.030896928,1.313087413
"BA44",-1.659757034,-1.381939901,-1.952027407,0.854019452
"BA47",-1.806982252,-0.807812507,-1.696503531,1.491176313
"BA48",-1.768372957,-0.742437148,-1.762140883,0.078998242
"BA49",-0.912761265,-0.815837546,-1.821109546,0.782716146
"BA50",-2.075941294,-0.832062897,-1.890836018,4.094339775
"BA51",-1.610404885,-1.067688189,-1.96702127,4.358212818
"BA52",-1.545813167,-0.881897904,-2.049057337,3.932340695
"BA53",-1.645087485,-0.723741867,-2.00799745,2.609672832
"BA54",-1.54487109,-0.750460398,-1.861875817,3.356833249
"BA55",-1.634027975,-0.886671433,-1.862442058,2.142305911
"BA56",-1.714959585,-0.82584604,-1.929253618,0.934637917
"BA57",-1.466678731,-0.805356885,-2.038026904,-0.458740469
"BA58",-1.754273427,-0.954380796,-2.194927208,1.036765931
"BA59",-1.562200614,-1.094029345,-2.069797061,-0.223490369
"BA60",-1.406528305,-1.059943946,-2.044821282,1.466279434
"BA61",-0.865712574,-0.99848721,-1.642043548,2.158226364
"BA65",-4.003763558,-0.375581818,-1.234442527,-0.458740469
"BA67",-4.003763558,-0.525387308,-1.397046582,-0.458740469
"BA68",-2.008840144,-0.552837339,-1.528971235,-0.458740469
"BA69",-4.003763558,-0.468029833,-1.530648967,-0.458740469
"BA70",-4.003763558,-0.600241763,-1.243480622,-0.458740469
"BA73",-4.003763558,-0.466241324,-1.207516391,-0.458740469
