Site,Alt_z,Alt_z2,Rgd_z,Rgd2_z,Available_z,Rgd_Availz,Forest_z,NDVI_z,ForestXNDVI,Altitude,Rugged,Rgd^2,Available,Rgd_Avail,Forest_Cov,NDVI
BB70,-1.059675301,1.122911744,-1.31190454,1.721093522,-1.318000765,-1.807892766,-0.458740469,-0.614993383,0.282122353,1550.550049,6.0973101,37.17719046,25,27.7374992,0,0.0958529
BB71,-1.019873585,1.040142129,-1.319072827,1.739953122,-1.316304973,-1.344382891,-0.458740469,-0.590832418,0.271038741,1569.530029,5.9768901,35.72321527,57,33.5923996,0,0.0972038
BB72,-1.075843628,1.157439513,-1.391740863,1.936942631,-1.319325602,-4.003763558,-0.458740469,-0.477169113,0.218896783,1542.839966,4.7561402,22.6208696,0,0,0,0.103559
BB76,-1.158634598,1.342434131,-1.355179763,1.83651219,-1.319166622,-1.916540244,-0.458740469,-0.24477029,0.112286038,1503.359985,5.3703299,28.84044323,3,26.3651009,0,0.116553
BB77,-1.156222954,1.33685152,-1.29584762,1.679221054,-1.318000765,-1.901055458,-0.458740469,-0.176967925,0.081182349,1504.51001,6.3670502,40.53932825,25,26.5606995,0,0.120344
BB78,-1.196045662,1.430525225,-1.294821368,1.676562375,-1.319325602,-4.003763558,-0.458740469,-0.341349761,0.15659095,1485.52002,6.3842902,40.75916136,0,0,0,0.111153
BC36,-2.253277281,5.077258505,-0.884950992,0.783138259,-1.01604385,-0.354727001,1.06869152,-1.378065991,-1.472727439,981.3649902,13.2697001,176.0849407,5723,46.093399,18037,0.0531876
BC37,-1.058291441,1.119980774,-0.25290119,0.063959012,-0.438679759,-0.277342019,1.139402044,-1.312447395,-1.495405244,1551.209961,23.8875008,570.6126945,16618,47.0709,18872,0.0568565
BC38,-0.463970187,0.215268334,0.152301602,0.023195778,-0.173288353,0.78916039,2.638380458,-1.195482502,-3.15413767,1834.619995,30.6945,942.1523303,21626,60.5425987,36573,0.0633963
BC39,-1.195940963,1.430274788,-0.783188927,0.613384896,-0.921662441,0.19231103,3.000740134,-1.370598967,-4.112811328,1485.569946,14.9792004,224.3764446,7504,53.0033989,40852,0.0536051
BC40,-1.647537774,2.714380718,-0.757657654,0.574045121,-0.923358233,0.843428867,2.125453942,-1.416658432,-3.011042249,1270.219971,15.4081001,237.4095487,7472,61.2280998,30516,0.0510298
BC41,-1.96754553,3.871235411,-0.796255222,0.634022378,-0.822246651,0.003309957,0.906946491,-1.591499467,-1.443404856,1117.619995,14.7596998,217.8487382,9380,50.6160011,16127,0.041254
BC42,-1.950223986,3.803373594,-0.927453526,0.860170043,-0.976245738,-0.475130842,3.474288933,-1.529010761,-5.312225165,1125.880005,12.5557003,157.64561,6474,44.5724983,46444,0.0447479
BC43,-2.391146951,5.717583742,-0.985421325,0.971055188,-1.036605325,-0.075373295,2.11165057,-1.626230517,-3.4340306,915.6199951,11.5818996,134.1403983,5335,49.6221008,30353,0.0393121
BC45,-2.211137261,4.889127987,-0.874628951,0.764975803,-0.984512722,-0.848802678,-0.26921933,-1.559964481,0.419972592,1001.460022,13.4431,180.7169376,6318,39.8524017,2238,0.0430172
BC48,-2.385428353,5.690268429,-1.057348228,1.117985276,-1.104384,-0.774806085,0.71505422,-1.262075835,-0.902452652,918.3469849,10.3736,107.611577,4056,40.7871017,13861,0.0596729
BC49,-2.46702822,6.08622824,-1.077778006,1.161605429,-1.179634758,-0.84357001,-0.124241586,-1.301297831,0.161675306,879.4349976,10.0304003,100.6089302,2636,39.918499,3950,0.0574799
BC53,-1.497033406,2.24110902,-1.156911942,1.338445241,-1.23474799,-0.967836968,1.944993912,-0.965465973,-1.87782544,1341.98999,8.7010298,75.70791958,1596,38.3488007,28385,0.0762571
BC54,-0.865909311,0.749798935,-0.657026609,0.431683965,-0.824154417,0.147313193,0.253869177,-1.03462224,-0.262658697,1642.949951,17.0986004,292.3621356,9344,52.4350014,8415,0.0723904
BC55,-0.513292532,0.263469223,-1.046924967,1.096051887,-1.149375475,-0.627620426,-0.257363673,-0.885829046,0.227980217,1811.099976,10.5487003,111.275078,3207,42.6463013,2378,0.0807098
BC56,-0.262445007,0.068877382,0.129062115,0.01665703,-0.283832776,1.381719309,-0.458740469,-0.389478531,0.178669564,1930.719971,30.3041,918.3384768,19540,68.0276031,0,0.108462
BC57,-1.012554947,1.025267521,-0.688897589,0.474579888,-0.76379483,-0.164079146,-0.456962121,-0.98140874,0.448466619,1573.02002,16.5632,274.3395942,10483,48.5015984,21,0.0753657
BC58,-0.839507434,0.704772732,-0.561360195,0.315125268,-0.690133876,-0.017851121,-0.458740469,-0.959435122,0.440131718,1655.540039,18.7056999,349.9032087,11873,50.3487015,0,0.0765943
BC59,-0.804549996,0.647300695,-0.850776356,0.723820408,-1.021555173,-0.841297799,-0.458740469,-0.946028461,0.43398154,1672.209961,13.8437996,191.6507874,5619,39.9472008,0,0.0773439
BC60,-0.442370606,0.195691753,-0.150883265,0.02276576,-0.396867894,0.19237445,-0.458740469,-0.573575098,0.26312211,1844.920044,25.6012993,655.4265258,17407,53.0042,0,0.0981687
BC61,-0.818684003,0.670243496,-0.894380105,0.799915772,-1.003272418,-0.119920249,-0.458740469,-0.846394217,0.38827528,1665.469971,13.1113005,171.9062008,5964,49.0593987,0,0.0829147
BC62,-0.367359817,0.134953235,-0.184450751,0.03402208,-0.383407547,-0.125873479,-0.458740469,-0.589485671,0.270420934,1880.689941,25.0373993,626.8713637,17661,48.9841995,0,0.0972791
BC63,-0.339343181,0.115153794,-0.424310349,0.180039273,-0.585418737,0.032902134,-0.458740469,-0.504211364,0.231302158,1894.050049,21.0079994,441.3360388,13849,50.9897995,0,0.102047
BC64,-0.590442339,0.348622156,-0.490605921,0.24069417,-0.677256458,0.48512283,-0.458740469,-0.438966567,0.201371729,1774.310059,19.8943005,395.7831924,12116,56.7020988,0,0.105695
BC65,-0.318414795,0.101387982,-0.068681835,0.004717195,-0.331632906,0.554923815,-0.458740469,-0.127640855,0.058554026,1904.030029,26.9822006,728.0391492,18638,57.5838013,0,0.123102
BC66,-0.202931094,0.041181029,-0.803713966,0.645956139,-0.979743308,-0.579550698,-0.458740469,-0.507019323,0.232590282,1959.099976,14.6344004,214.1656751,6408,43.2535019,0,0.10189
BC67,0.22960398,0.052717988,-0.047317455,0.002238942,-0.244617592,-0.058329006,-0.458740469,0.544140903,-0.249619453,2165.360107,27.3411007,747.5357875,20280,49.8373985,0,0.160663
BC68,-0.293208372,0.08597115,-0.474301433,0.224961849,-0.644294506,0.108371257,-0.458740469,0.22542865,-0.103413245,1916.050049,20.1681995,406.7562711,12738,51.9431,0,0.142843
BC75,-1.029687829,1.060257025,-1.327531661,1.76234031,-1.317629811,-1.661846989,-0.458740469,-0.392053983,0.179851028,1564.849976,5.8347902,34.04477668,32,29.5823002,0,0.108318
BC76,-0.879917373,0.774254583,-1.144839177,1.310656741,-1.302685646,-1.598672384,-0.458740469,-0.333408782,0.152948101,1636.27002,8.9038401,79.27836853,314,30.3803005,0,0.111597
BC77,-1.053405182,1.109662476,-1.281831316,1.643091523,-1.316728921,-1.660018259,-0.458740469,-0.51456683,0.236052629,1553.540039,6.60251,43.5931383,49,29.6054001,0,0.101468
BC78,-1.266904615,1.605047303,-1.326405998,1.759352871,-1.317205863,-1.678432248,-0.458740469,-0.692487677,0.317672122,1451.729981,5.8537002,34.26580603,40,29.3728008,0,0.09152
BD38,-0.670402361,0.449439325,-0.927405898,0.8600817,-1.135120225,-1.018970442,-0.069366832,-1.230344114,0.085345074,1736.180054,12.5565004,157.6657023,3476,37.7028999,4598,0.0614471
BD39,-0.957486742,0.91678086,-1.212490842,1.470134042,-1.288536384,-1.376761875,0.64468243,-1.044666505,-0.67347814,1599.280029,7.7673602,60.33188448,581,33.1833992,13030,0.0718288
BD41,-1.195773037,1.429873155,-0.722250825,0.521646254,-0.870417735,-0.141936282,-0.458740469,-0.790878907,0.362808161,1485.650024,16.0028992,256.0927828,8471,48.7812996,0,0.0860187
BD42,-1.243795229,1.547026572,-0.812071609,0.659460299,-1.015354934,-0.938822514,-0.313085259,-0.938110732,0.293708642,1462.75,14.4940004,210.0760476,5736,38.7153015,1720,0.0777866
BD43,-1.494789434,2.234395451,-0.490421422,0.240513171,-0.696016154,-0.523058032,0.21525361,-1.213313934,-0.261170204,1343.060059,19.8973999,395.9065228,11762,43.9670982,7959,0.0623993
BD44,-1.800222886,3.24080244,-1.082392592,1.171573722,-1.218002046,-1.318843791,-0.401494584,-1.36913239,0.54969924,1197.410034,9.9528799,99.0598183,1912,33.9150009,676,0.0536871
BD45,-1.593308435,2.538631768,-1.068759626,1.142247139,-1.167075301,-0.929298803,0.085942269,-1.1264407,-0.09680887,1296.079956,10.1819,103.6710876,2873,38.8356018,6432,0.0672566
BD46,-1.596181365,2.54779495,-0.956812445,0.915490055,-1.092460465,-1.0383265,0.196877342,-0.984576189,-0.193840743,1294.709961,12.0625,145.5039063,4281,37.4584007,7742,0.0751886
BD49,-2.618847332,6.858361348,-1.373375484,1.886160219,-1.318954648,-2.018150043,0.255562842,-1.200848028,-0.306892135,807.0380249,5.0646601,25.65078193,7,25.0816002,8435,0.0630963
BD53,-0.954488122,0.911047576,-1.225376745,1.501548166,-1.31519211,-1.849043334,2.564621337,-0.925800427,-2.374327529,1600.709961,7.55089,57.01593979,78,27.2176991,35702,0.0784749
BD54,-0.748852577,0.560780182,-1.255499983,1.576280208,-1.315775038,-1.818508938,0.713445238,-0.942578427,-0.67247809,1698.77002,7.0448499,49.62991011,67,27.6033993,13842,0.0775368
BD55,-0.750949614,0.563925322,-1.163364108,1.353416047,-1.171473761,-0.451175096,0.625628696,-0.803414564,-0.502639206,1697.77002,8.5926399,73.83346045,2790,44.8750992,12805,0.0853178
BD56,-1.086748117,1.18102147,-1.263792141,1.597170575,-1.262728553,-0.629647119,0.142426005,-0.960755041,-0.136836502,1537.640015,6.90555,47.6866208,1068,42.6207008,7099,0.0765205
BD59,-1.210473285,1.465245573,-1.298053722,1.684943466,-1.286151676,-1.533178306,1.556128374,-0.891960054,-1.388004348,1478.640015,6.3299899,40.06877213,626,31.2075996,23793,0.080367
BD60,-1.094507307,1.197946244,-1.354632105,1.83502814,-1.300035971,-1.202295516,0.503007333,-0.971207086,-0.488524286,1533.939941,5.37953,28.93934302,364,35.3871994,11357,0.0759361
BD61,-1.170755532,1.370668515,-1.376642953,1.895145821,-1.312277468,-1.490286122,-0.397175738,-0.752404507,0.298836815,1497.579956,5.0097699,25.09779445,133,31.7493992,727,0.0881699
BD62,-0.989235909,0.978587683,-1.246616713,1.554053229,-1.251175972,0.002296465,-0.458740469,-0.646989804,0.296800406,1584.140015,7.1940799,51.75478561,1286,50.603199,0,0.0940639
BD63,-0.541161976,0.292856284,-0.6244711,0.389964154,-0.724473659,-0.28502115,-0.458740469,-0.776823017,0.356360155,1797.810059,17.6455002,311.3636773,11225,46.9738998,0,0.0868046
BD64,-0.533172399,0.284272807,-0.272682149,0.074355554,-0.460990019,-0.148119023,-0.458740469,-0.542859249,0.249031507,1801.619995,23.5552006,554.8474753,16197,48.7032013,0,0.0998861
BD65,-1.00758498,1.015227492,-1.078301876,1.162734936,-1.126323306,-0.167752313,-0.458740469,-0.786658026,0.360871872,1575.390015,10.0215998,100.4324626,3642,48.4552002,0,0.0862547
BD67,-0.497585747,0.247591576,-1.249052561,1.560132301,-1.311058618,-1.811360116,-0.458740469,-0.88611163,0.406495265,1818.589966,7.1531601,51.16769942,156,27.6937008,0,0.080694
BD68,0.499219625,0.249220234,0.193982617,0.037629256,0.053470798,-0.180331908,-0.458740469,0.416799083,-0.191202607,2293.929932,31.3946991,985.6271316,25905,48.296299,0,0.153543
BD69,0.028246471,0.000797863,0.151819401,0.023049131,-0.135027052,0.542423339,-0.458740469,0.724923364,-0.332551684,2069.340088,30.6863995,941.6551143,22348,57.4258995,0,0.170771
BD72,-1.24629058,1.55324021,-1.316470903,1.733095638,-1.278255646,-0.591504864,-0.458740469,-0.479351093,0.219897746,1461.560059,6.0205998,36.24762195,775,43.1025009,0,0.103437
BD73,-1.084777025,1.176741194,-1.297400106,1.683247035,-1.305918249,-1.222981558,-0.458740469,-0.514978187,0.236241335,1538.579956,6.34097,40.20790054,253,35.1259003,0,0.101445
BD74,-1.046191498,1.094516651,-1.368576994,1.873002988,-1.319060635,-1.912637417,-0.458740469,-0.48471662,0.22235913,1556.979981,5.1452699,26.47380234,5,26.4144001,0,0.103137
BD75,-1.089222733,1.186406162,-1.315212488,1.729783889,-1.293305798,-1.212420802,-0.458740469,-0.579589853,0.265881321,1536.459961,6.0417399,36.50262102,491,35.2593002,0,0.0978324
BE38,-1.279381881,1.636817998,-1.131103854,1.279395929,-1.255468445,-1.346148352,0.861132846,-1.311520947,-1.129393766,1445.780029,9.1345797,83.4405463,1205,33.5700989,15586,0.0569083
BE43,-1.163080306,1.352755797,-1.010041842,1.020184522,-1.096275996,-0.340603603,-0.165905751,-0.648032504,0.107512319,1501.23999,11.1682997,124.7309182,4209,46.271801,3458,0.0940056
BE44,-1.2547417,1.574376732,-1.044341491,1.09064915,-1.114982699,-0.579914901,1.757251121,-0.965383702,-1.696421592,1457.530029,10.5921001,112.1925845,3856,43.2489014,26168,0.0762617
BE45,-1.123718885,1.262744132,-0.852115722,0.726101204,-0.902531791,-0.185208526,-0.161502221,-1.140235468,0.184150561,1520.01001,13.8212996,191.0283226,7865,48.2346992,3510,0.0664853
BE46,-1.286302205,1.654573362,-1.209032313,1.461759135,-1.272373369,-1.368465168,-0.381932751,-0.920395554,0.351529206,1442.479981,7.82546,61.23782421,886,33.2882004,907,0.0787771
BE47,-1.589869264,2.527684276,-1.131649131,1.280629756,-1.22701094,-1.217147021,1.531485545,-1.042119668,-1.595991208,1297.719971,9.1254196,83.27328288,1742,35.1996002,23502,0.0719712
BE51,-1.568856915,2.461312019,-1.191215788,1.418995053,-1.237927599,-0.697690481,2.673100595,-0.904738948,-2.418458221,1307.73999,8.1247597,66.01172018,1536,41.7612,36983,0.0796525
BE52,-0.983888618,0.968036814,-1.215738667,1.478020507,-1.27073057,-1.149491715,2.664971002,-0.944273933,-2.51646265,1586.689941,7.7128,59.48728384,917,36.0541992,36887,0.077442
BE53,-0.257957318,0.066541978,-0.812446626,0.66006952,-0.940263157,-0.732190983,-0.419193386,-0.915149858,0.383624768,1932.859985,14.4877005,209.8934658,7153,41.3254013,467,0.0790704
BE54,0.210583714,0.0443455,-0.079420621,0.006307635,-0.366237656,0.029205115,-0.458740469,-0.476954492,0.218798327,2156.290039,26.8017998,718.3364725,17985,50.9431,0,0.103571
BE55,0.043219089,0.00186789,0.188244219,0.035435886,-0.0751974,0.255113578,-0.458740469,-0.264676392,0.121417772,2076.479981,31.2982998,979.5835704,23477,53.7966995,0,0.11544
BE56,-0.59644009,0.355740781,-0.948800078,0.900221589,-1.100356495,-0.665667856,-0.458740469,-0.676766685,0.310460267,1771.449951,12.1970997,148.7692411,4132,42.165699,0,0.092399
BE57,-0.825792988,0.681934059,-0.868646444,0.754546645,-0.999668861,-0.320629962,-0.458740469,-0.675720408,0.309980297,1662.079956,13.5436001,183.4291037,6032,46.5241013,0,0.0924575
BE58,-0.731279399,0.534769559,-0.537102831,0.288479451,-0.692200623,-0.226089866,-0.458740469,-0.568490368,0.260789538,1707.150024,19.1131992,365.3143837,11834,47.7182999,0,0.098453
BE59,-0.534556515,0.285750668,-0.429518971,0.184486546,-0.616631904,0.05176745,-0.458740469,-0.743569274,0.341105318,1800.959961,20.9204998,437.6673119,13260,51.2280998,0,0.0886639
BE60,-0.707687735,0.500821931,-0.480152914,0.230546821,-0.613558281,0.195572873,-0.431557142,-0.7659775,0.330563061,1718.400024,20.0699005,402.8009061,13318,53.0446014,321,0.087411
BE61,-1.042395739,1.086588876,-1.242024158,1.54262401,-1.276559855,-1.369154017,-0.458740469,-0.859629182,0.394346694,1558.790039,7.2712302,52.87078862,807,33.2794991,0,0.0821747
BE62,-1.074459512,1.154463244,-1.119049543,1.25227188,-1.258913022,-1.578817579,-0.458740469,-0.896104028,0.411079182,1543.5,9.33708,87.18106293,1140,30.6310997,0,0.0801353
BE64,-1.11430321,1.241671645,-1.099961519,1.209915343,-1.137345952,-0.366015871,-0.436553455,-1.147607701,0.500992106,1524.5,9.6577396,93.27193418,3434,45.9508018,262,0.0660731
BE65,-1.046568821,1.095306298,-1.258276935,1.583260846,-1.288377403,-1.133998775,-0.078343258,-1.135653308,0.08897078,1556.800049,6.9981999,48.97480184,584,36.2499008,4492,0.0667415
BE66,-1.002006791,1.004017609,-1.228784693,1.509911821,-1.291292045,-1.028890063,-0.285563199,-0.91087711,0.260112982,1578.050049,7.4936399,56.15463895,529,37.5775986,2045,0.0793093
BE67,-0.840807587,0.706957398,-1.346662574,1.813500089,-1.31185352,-1.556413489,-0.458740469,-0.850869066,0.390328075,1654.920044,5.5134101,30.39769093,141,30.9141006,0,0.0826645
BE68,-0.547725711,0.300003455,-1.214046304,1.473908428,-1.295796492,-1.310040643,-0.458740469,-0.986294946,0.452453406,1794.680054,7.74123,59.92664191,444,34.0261993,0,0.0750925
BE69,-0.388791471,0.151158808,-1.170041871,1.36899798,-1.257959139,-1.082453684,-0.458740469,-0.574161729,0.263391221,1870.469971,8.4804602,71.9182052,1158,36.901001,0,0.0981359
BE70,-0.77244424,0.596670104,-1.213667704,1.472989296,-1.293199811,-1.43357134,-0.458740469,-0.478921851,0.219700835,1687.52002,7.7475901,60.02515236,493,32.4658012,0,0.103461
BE73,-1.031533232,1.064060808,-1.293492134,1.6731219,-1.305229333,-1.608940209,-0.458740469,-0.526478298,0.241516901,1563.969971,6.40662,41.04477982,266,30.2506008,0,0.100802
BF44,-1.408769202,1.984630663,-1.211068161,1.466686092,-1.244074844,-1.041873128,0.632911456,-1.004036952,-0.635466489,1384.079956,7.7912598,60.70372927,1420,37.4136009,12891,0.0741005
BF45,-0.567962167,0.322581023,-0.481129241,0.231485346,-0.674500796,-0.261959911,0.31729694,-0.940831054,-0.298522815,1785.030029,20.0534992,402.1428302,12168,47.2652016,9164,0.0776345
BF46,-0.569870542,0.324752435,-0.463878166,0.215182953,-0.686689299,-0.020249871,-0.458740469,-0.697216494,0.319841422,1784.119995,20.3432999,413.8498508,11938,50.3184013,0,0.0912556
BF47,-0.98080578,0.961979978,-0.475045454,0.225668183,-0.765702595,-0.162519344,-0.458740469,-0.637734271,0.292554519,1588.160034,20.1557007,406.2522707,10447,48.5213013,0,0.0945814
BF48,-1.565396753,2.450466994,-1.12666844,1.269381773,-1.177515019,-1.106718067,-0.458740469,-0.759492367,0.348409885,1309.390015,9.2090902,84.80734231,2676,36.5945015,0,0.0877736
BF53,-1.063093481,1.13016775,-1.090531781,1.189259566,-1.157112524,-0.733038076,1.543679935,-1.097395318,-1.694027134,1548.920044,9.8161497,96.35679493,3061,41.3147011,23646,0.0688806
BF54,-0.842233684,0.709357579,-1.116029112,1.245520979,-1.148209618,-0.562031373,0.120577723,-0.97175437,-0.11717193,1654.23999,9.3878202,88.13116811,3229,43.4748001,6841,0.0759055
BF55,-0.856661307,0.733868595,-0.968497645,0.937987688,-1.012758253,0.53323998,-0.458740469,-0.910742972,0.417794658,1647.359985,11.8662004,140.8067119,5785,57.3098984,0,0.0793168
BF56,-0.885495562,0.784102391,-0.823887829,0.678791155,-0.891509145,0.26804923,-0.458740469,-0.745624271,0.342048028,1633.609985,14.2954998,204.3613145,8073,53.9600983,0,0.088549
BF57,-0.873898888,0.763699266,-1.161924141,1.350067709,-1.176296168,-0.718614195,-0.458740469,-0.902480062,0.414004127,1639.140015,8.6168299,74.24975753,2699,41.4968987,0,0.0797788
BF58,-0.793016293,0.628874842,-1.065134421,1.134511335,-1.114505757,-0.567287894,-0.458740469,-0.825604592,0.378738238,1677.709961,10.2427998,104.9149477,3865,43.4084015,0,0.0840771
BF59,-0.448850634,0.201466891,-0.062776761,0.003940922,-0.312025314,0.542977502,-0.458740469,-0.554318225,0.254288202,1841.829956,27.0813999,733.4022205,19008,57.4328995,0,0.0992454
BF60,-0.309313727,0.095674982,0.215722014,0.046535987,-0.01950124,0.388421357,-0.458740469,-0.459749038,0.210905489,1908.369995,31.7598991,1008.691191,24528,55.4805984,0,0.104533
BF61,-0.786431567,0.61847461,-0.957431518,0.916675111,-1.025635672,-0.409494067,-0.458740469,-0.782093752,0.358778055,1680.849976,12.0521002,145.2531192,5542,45.4015999,0,0.0865099
BF62,-0.978436118,0.957337237,-1.057979225,1.11932004,-1.15690055,-0.609412253,-0.458740469,-0.989773595,0.454049204,1589.290039,10.3629999,107.3917669,3065,42.8763008,0,0.074898
BF63,-1.206195248,1.454906976,-1.120600832,1.255746225,-1.257747165,-1.185100535,-0.458740469,-1.057829929,0.485269398,1480.680054,9.3110199,86.69509158,1162,35.6044006,0,0.0710928
BF65,-1.069531527,1.143897688,-0.783486576,0.613851215,-0.932314133,-1.099221041,-0.061999389,-1.003015714,0.062186361,1545.849976,14.9742002,224.2266716,7303,36.6892014,4685,0.0741576
